dataset,n_models,models_used,smape_mean,smape_median,smape_fi_avg,smape_stack_svr
M102,5,mlp_svr_arima_tbats_ces,9.66890643020346,9.382991434280688,9.419473890914368,16.477201040734542
M102,5,rf_knn_arima_theta_ces,9.425413403450063,9.42576628197454,8.790991511459916,16.47815298075441
M102,5,rf_knn_svr_tbats_ces,8.781524447842258,8.434956715872666,8.60204768231204,16.4781437872566
M102,5,svr_arima_ets_tbats_ces,10.192192617294296,10.34612168710814,9.82637027365511,16.537179938317692
M102,5,rf_mlp_knn_tbats_ces,9.029429499514418,8.457644080670057,8.662647819037298,16.478151606407064
M102,5,mlp_arima_ets_theta_tbats,10.523477877386968,10.293202942152208,10.611052607914278,16.44799946613431
M102,5,rf_mlp_arima_tbats_ces,9.665912312945105,9.443607102950349,8.857748276897834,16.47815298075441
M102,5,mlp_knn_svr_arima_tbats,9.4832227332875,8.548498934097001,9.399327387430803,16.47815298075441
M102,5,knn_svr_ets_theta_tbats,9.638982236913536,10.34612168710814,9.454378863053527,16.47815298075441
M102,5,rf_mlp_knn_arima_tbats,9.479111824432524,8.47548490164587,8.864703196416968,16.47815298075441
M102,5,mlp_svr_arima_theta_ces,9.66890643020346,9.382991434280688,9.465007925010589,16.477201040734542
M102,5,rf_mlp_theta_tbats_ces,9.401711940709632,9.230315867402663,8.74729866779651,16.47815298075441
M102,5,rf_svr_arima_tbats_ces,9.4194979243442,9.365150613304877,8.803094056585612,16.510919019588183
M102,5,rf_svr_ets_theta_ces,9.421295141983482,9.365150613304877,8.754152953472392,16.50650021875617
M102,5,rf_mlp_svr_theta_ces,9.0788860698859,8.65855908087946,8.653267669963904,16.478151476816265
M102,5,svr_arima_theta_tbats_ces,9.840907949996286,10.193446120230114,9.58980262129209,16.546959932364107
M102,5,rf_svr_arima_ets_theta,9.998885580246386,10.406737355777802,9.004910630375779,16.47815298224648
M102,5,mlp_knn_svr_ets_theta,9.48501814611721,8.549915082523937,9.420715772970166,16.47815298075441
M102,5,mlp_knn_arima_ets_ces,9.884979280486919,9.331488837751692,9.745201900776605,16.47815298075441
M102,5,rf_mlp_knn_svr_tbats,8.886627899091604,8.557804645267598,8.63505194286816,16.478149145659607
M102,5,rf_mlp_knn_ets_tbats,9.480907377224039,8.47548490164587,8.822020300707303,16.47815298075441
M102,5,rf_knn_svr_theta_ces,8.781524447842258,8.434956715872666,8.607765374764618,16.4781437872566
M102,5,mlp_svr_arima_theta_tbats,9.848425733905712,10.34612168710814,9.87447996543876,16.494461470278317
M102,5,knn_arima_ets_theta_tbats,10.451216611725252,10.406737355777802,10.388159491600009,16.47815298075441
M102,5,rf_knn_arima_ets_theta,10.020263446255417,10.408153504204735,9.028619830352703,16.478152969203762
M102,5,rf_mlp_ets_theta_ces,9.667695275817383,9.445023251377284,8.858312205473482,16.47815298075441
M102,5,mlp_knn_ets_tbats_ces,9.622864865132982,9.445023251377284,9.51736486377061,16.47815298075441
M102,4,rf_mlp_svr_tbats,9.079283122315166,8.62976758537209,8.635070907931402,16.47815298075441
M102,4,knn_ets_theta_tbats,10.082048517774506,10.301921351418926,9.969826374266583,16.47815298075441
M102,4,mlp_arima_ets_tbats,10.604181564577729,11.36055890281367,10.830777979313137,16.43728956678715
M102,4,svr_arima_ets_ces,10.191745307228079,10.615938626090665,9.822546887851876,16.533383274920705
M102,4,rf_mlp_arima_theta,9.812885676845285,9.392867573865283,8.98434798607533,16.47815298075441
M102,4,rf_mlp_ets_tbats,9.815104296241813,9.393567286934623,8.920982329382916,16.47815298075441
M102,4,svr_ets_tbats_ces,9.755066143877356,9.74659917676967,9.52826747995364,16.447262771780206
M102,4,mlp_knn_svr_theta,9.022880810866639,8.548396362228685,9.014952742106985,16.47815298075441
M102,4,mlp_knn_svr_arima,9.357541833568144,8.520066671497567,9.322596873017966,16.47815298075441
M102,4,knn_svr_ets_theta,9.498169459449123,9.27806123140714,9.428764639357281,16.47815298075441
M102,4,mlp_svr_theta_ces,9.261090716644036,9.02037638581793,9.209117695641366,16.44871454258218
M102,4,knn_arima_ets_ces,10.219081846878936,10.646864530878295,9.93652614734229,16.47815298075441
M102,4,svr_arima_theta_tbats,10.05164700528027,10.27034929704382,10.025426306054468,16.4781986378535
M102,4,knn_svr_theta_ces,8.888570779848871,8.76620423231999,9.029467725965103,16.47815298075441
M102,4,rf_mlp_knn_ets,9.353182916019492,8.409909351766926,8.890903223550518,16.478128925429424
M102,4,rf_mlp_svr_ets,9.415673877691905,8.601194770257562,8.885362798110297,16.478127556163656
M102,4,rf_knn_ets_ces,9.232294825818126,8.868788827584497,8.705563824619883,16.478119925635042
M102,4,mlp_svr_theta_tbats,9.488631641980518,9.404091790146175,9.50118612621073,16.47815298075441
M102,4,knn_ets_tbats_ces,9.782754912258447,9.778171231144778,9.651248617722118,16.47815298075441
M102,4,knn_arima_ets_tbats,10.515104681737707,11.387693075628937,10.461760271891647,16.47815298075441
M102,4,knn_svr_arima_ets,9.937910550337246,10.08381541317421,9.899081833799,16.47815298075441
M102,4,ets_theta_tbats_ces,10.33295573638716,10.193446120230114,10.004033548820384,16.4782418329947
M102,4,rf_mlp_knn_ces,8.784769828223297,8.45947349743928,8.548801845068736,16.47760474856164
M102,4,knn_arima_theta_tbats,10.079096272519056,10.301198455033557,9.966865493386345,16.47815298075441
M102,4,rf_arima_ets_ces,10.230740850331726,10.646864530878295,8.951984611083482,16.478152997163143
M102,4,mlp_knn_arima_ets,10.085344759729578,10.05367270308422,10.348909124150143,16.478153407563
M102,4,rf_mlp_svr_ces,8.84824276383101,8.620995393288295,8.555466890235442,16.477835579861225
M102,4,mlp_svr_arima_theta,9.817737263224533,9.453207243365883,9.816025292071094,16.514384695276814
M102,4,mlp_arima_ets_ces,10.312286355965664,10.628019354548645,9.968015676041073,16.47585136955643
M102,4,knn_svr_arima_ces,9.224129770754102,8.872374509782286,9.090948130708375,16.47815298075441
M102,4,rf_svr_ets_tbats,9.509727491794793,9.30713386343429,8.79544261288734,16.478152982453974
M102,4,rf_knn_theta_tbats,9.115991354673664,9.16843074539344,8.754158987841475,16.47815298075441
M102,4,knn_theta_tbats_ces,9.33857697758828,9.66969599995596,9.307429657058124,16.47815298075441
M102,4,rf_mlp_knn_tbats,9.016210456906942,8.468392576417658,8.68372349452285,16.478147990881116
M102,4,mlp_ets_theta_tbats,10.210829359960313,10.244866527176336,10.358499471436,16.47815298075441
M102,4,rf_arima_ets_tbats,10.526709126361816,11.387693075628937,9.108137219433516,16.47815958920578
M102,4,mlp_knn_arima_ces,9.531908512812556,8.841862983193122,9.356428444309934,16.47815298075441
M102,4,rf_svr_arima_ets,9.948955891030364,10.041680911099132,9.046038963635011,16.47815298270808
M102,4,rf_arima_theta_tbats,10.090781041017934,10.301198455033557,8.975427615108293,16.593027860387664
M102,4,mlp_svr_ets_theta,9.819955694446639,9.453919581052668,9.848170117055286,16.47815298075441
M102,4,rf_knn_arima_theta,9.532954737411691,9.27374442686268,8.911917559016441,16.4781529649635
M102,4,knn_svr_arima_tbats,9.495171501036806,9.277348893720355,9.445393317816995,16.47815298075441
M102,4,mlp_svr_tbats_ces,9.261090716644036,9.02037638581793,9.206418240932775,16.44871454258218
M102,4,mlp_arima_theta_tbats,10.208643463349462,10.244143630790965,10.271542423089565,16.305594518719435
M102,4,svr_arima_theta_ces,9.752089129845839,9.74659917676967,9.479088039585564,16.545775726838098
M102,4,rf_svr_arima_ces,9.280284846750686,8.919431196877955,8.749984098521926,16.51174160190948
M102,4,mlp_knn_arima_tbats,9.757232309804055,9.247558306116762,9.700680328778422,16.47815298075441
M102,4,rf_theta_tbats_ces,9.350397659663164,9.66969599995596,8.768389560737138,16.54350368135538
M102,4,rf_mlp_knn_svr,8.758929028657416,8.699206734314748,8.605850541913302,16.2451316106303
M102,4,rf_knn_svr_theta,8.708478950968408,8.533783702827758,8.619822335391603,16.475900734640923
M102,4,rf_knn_svr_arima,9.046454284006465,8.563937236747371,8.775839153425363,16.478172430682736
M102,4,knn_arima_theta_ces,9.779780308229652,9.777448334759407,9.539459747959203,16.47815298075441
M102,4,rf_mlp_knn_arima,9.350926783194128,8.409909351766926,8.881449548847883,16.47828995130486
M102,4,rf_svr_arima_tbats,9.507486876329205,9.306421525747504,8.874510013951651,16.478152988088713
M102,4,mlp_knn_ets_tbats,9.759454433653298,9.24826492634232,9.789165799815688,16.47815298075441
M102,4,rf_mlp_tbats_ces,9.256192182512795,8.959743551304959,8.700402354612606,16.47815091628155
M102,4,rf_mlp_svr_arima,9.413421635261841,8.600495057188223,8.862826800991352,16.478153022570044
M102,4,knn_svr_ets_tbats,9.498169459449123,9.27806123140714,9.494521528441373,16.47815298075441
M102,4,rf_ets_theta_ces,9.794494148508369,9.778171231144778,8.779305221449103,16.478152995029003
M102,4,rf_svr_ets_ces,9.282543125589577,8.92014353456474,8.767183994368402,16.50710899178092
M102,4,rf_knn_theta_ces,8.885802976020022,8.7627685258897,8.612927174964636,16.478131181885292
M102,4,mlp_ets_theta_ces,9.98920378756462,9.72967602954463,9.759304181564955,16.47815298075441
M102,4,rf_mlp_ets_theta,9.815104296241813,9.393567286934623,8.948653370131073,16.47815298075441
M102,4,rf_arima_theta_ces,9.791520090691334,9.777448334759407,8.858622249600005,16.478153042355125
M102,4,svr_arima_ets_theta,10.488005662126303,11.356767170841305,10.41699477485677,16.47815298075441
M102,4,mlp_arima_theta_ces,9.987000872674667,9.728953133159262,9.650726035174701,16.477199864128128
M102,4,rf_ets_theta_tbats,10.09373274313252,10.301921351418926,8.90831833906265,16.478158729725738
M102,4,svr_arima_tbats_ces,9.752089129845839,9.74659917676967,9.396050349207782,16.545775726838098
M102,4,rf_svr_theta_tbats,9.17508287357982,9.200251248285207,8.76349273911947,16.478152987134916
M102,4,rf_mlp_arima_ets,10.140481300642328,10.126281659607143,9.137265378658446,16.47815298075441
M102,4,mlp_knn_svr_ets,9.359797593834411,8.520773291723122,9.38506912531013,16.47815298075441
M102,4,svr_theta_tbats_ces,9.348123087783005,9.66969599995596,9.254233642421756,16.59617489794482
M102,4,mlp_svr_arima_tbats,9.817737263224533,9.453207243365883,9.78500313533432,16.514384695276814
M102,4,knn_arima_ets_theta,10.515104681737707,11.387693075628937,10.37825068735164,16.47815298075441
M102,4,mlp_knn_ets_ces,9.534148092213734,8.84256960341868,9.454334432464535,16.47815298075441
M102,4,mlp_knn_theta_ces,9.199657652036322,8.794368422497598,9.19365072776776,16.47815298075441
M102,4,mlp_knn_svr_ces,8.791478458115163,8.539477283250307,8.829267780853057,16.47815298075441
M102,4,rf_knn_ets_theta,9.535949913888983,9.274451047088236,8.89939492928312,16.47804222499393
M102,4,knn_svr_ets_ces,9.226391598275981,8.873086847469072,9.203286444843867,16.47815298075441
M102,4,rf_ets_tbats_ces,9.794494148508369,9.778171231144778,8.828740649809301,16.478152995029003
M102,4,rf_mlp_knn_theta,9.016210456906942,8.468392576417658,8.66625661566641,16.478147990881116
M102,4,rf_knn_tbats_ces,8.885802976020022,8.7627685258897,8.65407905937037,16.478131181885292
M102,4,rf_arima_ets_theta,10.526709126361816,11.387693075628937,9.11438644921112,16.47815958920578
M102,4,svr_ets_theta_tbats,10.054601630620418,10.27034929704382,10.014617210059923,16.2036977693924
M102,4,rf_mlp_arima_tbats,9.812885676845285,9.392867573865283,8.964674572551644,16.47815298075441
M102,4,rf_mlp_svr_theta,9.079283122315166,8.62976758537209,8.654677928712966,16.47815298075441
M102,4,mlp_knn_theta_tbats,9.427578336391843,9.199299448890114,9.423308718035065,16.47815298075441
M102,4,rf_arima_tbats_ces,9.791520090691334,9.777448334759407,8.84198566367701,16.478153042355125
M102,4,mlp_knn_svr_tbats,9.022880810866639,8.548396362228685,9.027361499405998,16.47815298075441
M102,4,mlp_arima_ets_theta,10.604181564577729,11.36055890281367,10.793356578673096,16.43728956678715
M102,4,knn_svr_arima_theta,9.495171501036806,9.277348893720355,9.48317000085832,16.47815298075441
M102,4,mlp_svr_arima_ets,10.145305010256646,10.132960290127208,10.235551371153125,16.47815298075441
M102,4,arima_ets_theta_ces,10.846615850205705,11.281446051368743,10.231423053478867,16.478255113461227
M102,4,mlp_arima_tbats_ces,9.987000872674667,9.728953133159262,9.642909514732406,16.477199864128128
M102,4,rf_svr_theta_ces,8.94525296593703,8.813260919415658,8.604234774768074,16.510943208049124
M102,4,mlp_knn_arima_theta,9.757232309804055,9.247558306116762,9.693523245605535,16.47815298075441
M102,4,mlp_svr_arima_ces,9.592788156404044,9.068727542506512,9.316331615514379,16.475850185943987
M102,4,arima_ets_theta_tbats,11.285778755416034,11.281446051368743,11.302898709104888,16.52486879188948
M102,4,rf_knn_arima_ets,9.975283981803203,10.050968331924164,9.055316556831295,16.478152965083137
M102,4,knn_svr_tbats_ces,8.888570779848871,8.76620423231999,8.993362206792922,16.47815298075441
M102,4,rf_svr_arima_theta,9.507486876329205,9.306421525747504,8.837297412402917,16.478152988088713
M102,4,rf_mlp_theta_tbats,9.483752233849776,9.345643481474596,8.845006283820572,16.47815298075441
M102,4,mlp_knn_ets_theta,9.759454433653298,9.24826492634232,9.748868752410758,16.47815298075441
M102,4,knn_arima_tbats_ces,9.779780308229652,9.777448334759407,9.512711320631375,16.47815298075441
M102,4,mlp_knn_tbats_ces,9.199657652036322,8.794368422497598,9.221474376163947,16.47815298075441
M102,4,mlp_svr_ets_ces,9.59502400911863,9.069439880193297,9.464956938987255,16.420539773589418
M102,4,rf_knn_arima_ces,9.22927678094307,8.868082207358938,8.726722202365076,16.478152977878747
M102,4,svr_arima_ets_tbats,10.488005662126303,11.356767170841305,10.441256793359488,16.47815298075441
M102,4,rf_knn_svr_ets,9.04873233519481,8.564643856972928,8.77562565070981,16.47805742040301
M102,4,svr_ets_theta_ces,9.755066143877356,9.74659917676967,9.614891286050353,16.447262771780206
M102,4,rf_mlp_arima_ces,9.587917533155723,9.006203347164522,8.78098864151773,16.478152980727113
M102,4,mlp_ets_tbats_ces,9.98920378756462,9.72967602954463,9.80240759632092,16.47815298075441
M102,4,rf_svr_tbats_ces,8.94525296593703,8.813260919415658,8.628118800678708,16.510943208049124
M102,4,mlp_svr_ets_tbats,9.819955694446639,9.453919581052668,9.929531509499972,16.47815298075441
M102,4,rf_knn_svr_ces,8.47477648276002,8.533783702827758,8.497891841016852,16.477034768289922
M102,4,rf_svr_ets_theta,9.509727491794793,9.30713386343429,8.807421817157001,16.478152982453974
M102,4,rf_knn_arima_tbats,9.532954737411691,9.27374442686268,8.904146302768588,16.4781529649635
M102,4,arima_ets_tbats_ces,10.846615850205705,11.281446051368743,10.233749618315391,16.478255113461227
M102,4,knn_svr_theta_tbats,9.1187624181801,9.171178616258057,9.06715710070982,16.47815298075441
M102,4,mlp_theta_tbats_ces,9.660206160830414,9.678255622598405,9.496820838729493,16.47815298075441
M102,4,knn_ets_theta_ces,9.782754912258447,9.778171231144778,9.652698806086283,16.47815298075441
M102,4,rf_knn_svr_tbats,8.708478950968408,8.533783702827758,8.607298571628382,16.475900734640923
M102,4,rf_knn_ets_tbats,9.535949913888983,9.274451047088236,8.929888462512574,16.47804222499393
M102,4,rf_mlp_theta_ces,9.256192182512795,8.959743551304959,8.681339537264368,16.47815091628155
M102,4,arima_theta_tbats_ces,10.330023691452512,10.193446120230114,9.864231036236164,16.47853614364639
M102,4,rf_mlp_ets_ces,9.590153574654938,9.006903060233862,8.750644116008745,16.478143862827604
M102,3,knn_svr_arima,9.276584654439791,8.476955581361326,9.23291722699447,16.47815298075441
M102,3,arima_ets_theta,11.711763380432782,12.675726991629354,11.66537004934154,16.478152981635088
M102,3,mlp_ets_tbats,10.291269334077757,10.294619090579143,10.350427393247228,16.47815298075441
M102,3,mlp_arima_ets,10.80053721127117,12.677143140056291,11.169734043132205,16.42186778916598
M102,3,svr_ets_ces,9.607433026569387,9.365150613304877,9.459546591993414,16.361861690401504
M102,3,rf_svr_ets,9.353797895237722,8.750113170984388,8.833991737754342,16.47815298297975
M102,3,mlp_knn_ets,9.685212049797427,8.35968297308256,9.777582368445373,16.47815298075441
M102,3,mlp_arima_ces,9.993106868248587,9.330072689324757,9.62078660412887,16.475847863764635
M102,3,mlp_svr_ets,9.76814505912451,8.778541708821445,9.798414146603001,16.478152823627067
M102,3,knn_arima_ets,10.62110468239679,12.677143140056291,10.624862859407276,16.47815298075441
M102,3,svr_arima_theta,10.003933759823386,10.34612168710814,9.87428941301224,16.47815298075441
M102,3,rf_theta_ces,9.137073140066098,9.212475046426851,8.675127391512337,16.538575119396985
M102,3,rf_svr_ces,8.594037604854352,8.688081353887792,8.516557371017791,16.516776967005327
M102,3,mlp_knn_ces,8.93375562020912,8.455376565732342,8.968913624157869,16.47815298075441
M102,3,rf_mlp_knn,8.822854533442236,8.624151796901538,8.587523059797842,16.24549770775418
M102,3,mlp_svr_ces,9.018430570220136,8.812203484374628,8.973242872710495,16.518570540095546
M102,3,knn_arima_ces,9.640090458846961,9.42576628197454,9.419155096061163,16.47815298075441
M102,3,rf_knn_tbats,8.823552225682056,8.404801571007352,8.643704127001294,16.47106704776616
M102,3,rf_theta_tbats,9.469953277932493,10.193446120230114,8.78421101891212,16.665636901844742
M102,3,rf_svr_tbats,8.903987379570694,8.688081353887792,8.621659588280355,16.478152989108665
M102,3,rf_ets_tbats,10.059359126962725,10.408153504204735,8.970497339689791,16.478160508158414
M102,3,svr_tbats_ces,9.139179371044365,9.212475046426851,9.129632391481783,16.579555771656874
M102,3,mlp_theta_ces,9.556379868136608,9.230315867402663,9.418178948149443,16.47815298075441
M102,3,arima_tbats_ces,10.375444807501207,10.193446120230114,9.799786970144718,16.47865453276535
M102,3,knn_arima_tbats,10.04015051580544,10.406737355777802,9.986247064186566,16.47815298075441
M102,3,knn_svr_theta,8.82885483127432,8.416339912691663,8.897977295567959,16.47815298075441
M102,3,rf_arima_theta,10.055419169525411,10.406737355777802,8.965912713730134,16.597486126375426
M102,3,mlp_theta_tbats,9.856144995166852,10.193446120230114,9.885563617724674,16.47815301581452
M102,3,knn_ets_tbats,10.044091394062951,10.408153504204735,9.970153918399676,16.47815298075441
M102,3,mlp_knn_svr,8.851551891853381,8.743835073895575,8.69312878585271,16.24725835973312
M102,3,rf_knn_ets,9.310605540853619,8.404801571007352,8.8856452319341,16.477915813620854
M102,3,rf_tbats_ces,9.137073140066098,9.212475046426851,8.681621222080862,16.538575119396985
M102,3,arima_ets_tbats,11.711763380432782,12.675726991629354,11.659274881592285,16.478152981635088
M102,3,mlp_knn_arima,9.68223888299405,8.35968297308256,9.676435277025334,16.483812622271014
M102,3,svr_theta_tbats,9.443005962953569,10.193446120230114,9.439621030597905,16.25953100277604
M102,3,rf_knn_ces,8.51294213618303,8.404801571007352,8.507631019988619,16.476847084899283
M102,3,mlp_svr_arima,9.765178766839107,8.777125560394511,9.792660831241614,16.555104152546903
M102,3,rf_mlp_ets,9.75920647234093,8.583568228852178,8.973881092639525,16.47811992000829
M102,3,ets_theta_ces,10.37934965662652,10.193446120230114,9.981487260023322,16.478269267390274
M102,3,rf_ets_ces,9.659432296408726,9.427182430401473,8.771850167118636,16.478152923784663
M102,3,mlp_ets_theta,10.291269334077757,10.294619090579143,10.387340561068182,16.47815298075441
M102,3,ets_theta_tbats,10.859709620636151,10.193446120230114,10.904514710992169,14.844922787316658
M102,3,knn_svr_ets,9.279596710449887,8.47837172978826,9.412924187025226,16.47815298075441
M102,3,svr_arima_tbats,10.003933759823386,10.34612168710814,9.898503229866359,16.47815298075441
M102,3,knn_ets_ces,9.644071240019107,9.427182430401473,9.583315989884273,16.47815298075441
M102,3,rf_mlp_tbats,9.315230318563213,8.69710264247777,8.746634251682531,16.478015393202575
M102,3,svr_ets_theta,10.007878817690925,10.34612168710814,9.99455163665469,16.151086684334807
M102,3,arima_ets_ces,11.12960312200277,12.675726991629354,10.291397908832783,16.478286698343098
M102,3,rf_knn_svr,8.505701538377384,8.639309405841477,8.592360326295717,16.199103867105098
M102,3,svr_theta_ces,9.139179371044365,9.212475046426851,9.186117351749395,16.579555771656874
M102,3,mlp_arima_theta,10.288361261988598,10.293202942152208,10.334296115078162,16.27020011036763
M102,3,rf_knn_arima,9.306587478452244,8.404801571007352,8.847523633578204,16.537956043909734
M102,3,knn_theta_tbats,9.45454810922559,10.193446120230114,9.418089810163435,16.478152980754878
M102,3,knn_svr_tbats,8.82885483127432,8.416339912691663,8.901613969925716,16.47815298075441
M102,3,rf_arima_tbats,10.055419169525411,10.406737355777802,8.970960210093057,16.597486126375426
M102,3,rf_svr_theta,8.903987379570694,8.688081353887792,8.630618234664828,16.478152989108665
M102,3,mlp_knn_theta,9.240306895285567,8.473217386708152,9.239306583510306,16.47815298075441
M102,3,ets_tbats_ces,10.37934965662652,10.193446120230114,9.987349470549791,16.478269267390274
M102,3,rf_svr_arima,9.350792053503437,8.748697022557455,8.896050834053353,16.478152990357692
M102,3,svr_arima_ets,10.585501147259203,12.675726991629354,10.615757034960037,16.47815298075441
M102,3,arima_theta_tbats,10.85389222601857,10.193446120230114,10.767066513963055,16.57722787063032
M102,3,mlp_svr_theta,9.324270163094393,8.830044305350441,9.336998418479457,16.47815298075441
M102,3,knn_arima_theta,10.04015051580544,10.406737355777802,9.997336031628828,16.47815298075441
M102,3,mlp_tbats_ces,9.556379868136608,9.230315867402663,9.404577138717956,16.47815298075441
M102,3,svr_arima_ces,9.603447995633656,9.365150613304877,9.255351463815503,16.47815298075441
M102,3,theta_tbats_ces,9.795219805551632,10.193446120230114,9.57827277845159,16.478590744008116
M102,3,rf_mlp_ces,9.00932085853547,8.679261821501958,8.600066227898063,16.479203207652095
M102,3,rf_arima_ets,10.63623728926544,12.677143140056291,9.115163120092038,16.478161633511025
M102,3,knn_theta_ces,9.061651629349505,9.212475046426851,9.186156908544623,16.47815298075441
M102,3,knn_svr_ces,8.518261627730329,8.416339912691663,8.714861676315289,16.47815298075441
M102,3,rf_arima_ces,9.655452442464094,9.42576628197454,8.774781819145414,16.478153061411547
M102,3,arima_theta_ces,10.375444807501207,10.193446120230114,9.873198841222825,16.47865453276535
M102,3,rf_knn_theta,8.823552225682056,8.404801571007352,8.64656894982029,16.47106704776616
M102,3,rf_ets_theta,10.059359126962725,10.408153504204735,9.019583388602754,16.478160508158414
M102,3,svr_ets_tbats,10.007878817690925,10.34612168710814,10.00673620324149,16.151086684334807
M102,3,rf_mlp_svr,8.90576102489377,8.86242849800546,8.634519839124492,16.244942628171604
M102,3,mlp_arima_tbats,10.288361261988598,10.293202942152208,10.392521256964,16.27020011036763
M102,3,rf_mlp_theta,9.315230318563213,8.69710264247777,8.745499018711632,16.478015393202575
M102,3,rf_mlp_arima,9.756239503944517,8.583568228852178,8.939726077955545,16.477970219669718
M102,3,mlp_knn_tbats,9.240306895285567,8.473217386708152,9.258961924992523,16.47815298075441
M102,3,mlp_ets_ces,9.996045176149396,9.331488837751692,9.736789969570307,16.47815298064757
M102,3,knn_ets_theta,10.044091394062951,10.408153504204735,10.053561018495666,16.47815298075441
M102,3,mlp_svr_tbats,9.324270163094393,8.830044305350441,9.333808904263877,16.47815298075441
M102,3,knn_tbats_ces,9.061651629349505,9.212475046426851,9.151876207612322,16.47815298075441
M102,2,rf_svr,8.644949941473744,8.644949941473744,8.63119528206333,16.882612894143108
M102,2,arima_ces,10.467077005944098,10.467077005944098,9.848287877010096,16.555674599618943
M102,2,knn_svr,8.47416586101015,8.47416586101015,8.471879940971682,16.372893652948758
M102,2,rf_ets,9.988949613977754,9.988949613977754,8.964655845868897,16.47813502073754
M102,2,rf_knn,8.441295067305548,8.441295067305548,8.565179385461729,16.482153355149705
M102,2,knn_ets,9.966970531390661,9.966970531390661,10.076798383807276,16.336629162758232
M102,2,rf_arima,9.983026223843334,9.983026223843334,9.013049410927561,16.635268952008207
M102,2,rf_theta,9.17179395354046,9.17179395354046,8.699115194843534,16.667824890191692
M102,2,svr_ets,9.913798392661608,9.913798392661608,10.05043097830039,15.81420782494985
M102,2,knn_arima,9.961045267769798,9.961045267769798,9.966839999114878,16.47815298357979
M102,2,ets_theta,11.290111152005675,11.290111152005675,11.291079801736055,14.386524428325098
M102,2,knn_theta,9.077264180303967,9.077264180303967,9.199484884068264,16.478153045640813
M102,2,mlp_svr,9.148958468728681,9.148958468728681,8.977282813371396,16.20210946449663
M102,2,tbats_ces,9.594599434846323,9.594599434846323,9.390335135824172,16.47876879201577
M102,2,mlp_ets,10.480105949899873,10.480105949899873,10.735218287817888,16.478152980754203
M102,2,arima_tbats,11.281446051368743,11.281446051368743,11.095347899564228,16.445205367346254
M102,2,rf_ces,8.710304303903872,8.710304303903872,8.556708829676456,16.342372805081855
M102,2,svr_arima,9.907863956436112,9.907863956436112,9.900757432446916,17.14179904334902
M102,2,svr_theta,9.177395471247142,9.177395471247142,9.202663811905207,16.283024467739608
M102,2,ets_ces,10.47439418181049,10.47439418181049,10.073893212042728,9.958713686384892
M102,2,mlp_knn,9.084586106652202,9.084586106652202,8.84346382852686,16.24725835973312
M102,2,knn_ces,8.596847279880611,8.596847279880611,8.787845874862082,16.478152980752192
M102,2,mlp_theta,9.797496936358302,9.797496936358302,9.849648962822577,16.47820708716989
M102,2,mlp_arima,10.474323240436927,10.474323240436927,10.759069390525983,16.263875492831144
M102,2,theta_ces,9.594599434846323,9.594599434846323,9.428644615478847,16.47876879201577
M102,2,svr_ces,8.715892044173646,8.715892044173646,8.827629699656955,16.478183011864804
M102,2,rf_tbats,9.17179395354046,9.17179395354046,8.721476571657174,16.667824890191692
M102,2,ets_tbats,11.290111152005675,11.290111152005675,11.321544086510443,14.386524428325098
M102,2,mlp_ces,9.345176047558747,9.345176047558747,9.201004690618369,16.380662473684954
M102,2,knn_tbats,9.077264180303967,9.077264180303967,9.174175359065105,16.478153045640813
M102,2,rf_mlp,9.112735134507759,9.112735134507759,8.630691902216638,16.30864003936344
M102,2,theta_tbats,10.193446120230114,10.193446120230114,10.193446120230114,12.713714084693242
M102,2,svr_tbats,9.177395471247142,9.177395471247142,9.218474908596376,16.283024467739608
M102,2,mlp_tbats,9.797496936358302,9.797496936358302,9.847008732834219,16.47820708716989
M102,2,arima_ets,12.685639941844471,12.685639941844471,12.686802005120706,16.49511015502175
M102,2,arima_theta,11.281446051368743,11.281446051368743,11.114852680876794,16.445205367346254
M1020,1,rf,4.151622708653502,4.151622708653502,4.151622708653502,4.151622708653502
M1020,1,mlp,6.8272701714618895,6.8272701714618895,6.8272701714618895,6.8272701714618895
M1020,1,knn,3.936031054754781,3.936031054754781,3.936031054754781,3.936031054754781
M1020,1,svr,3.513493595070505,3.513493595070505,3.513493595070505,3.513493595070505
M1020,1,arima,10.04195039507298,10.04195039507298,10.04195039507298,10.04195039507298
M1020,1,ets,11.836244744478455,11.836244744478455,11.836244744478455,11.836244744478455
M1020,1,ces,10.845097710038083,10.845097710038083,10.845097710038083,10.845097710038083
M1020,1,theta,11.743971876749702,11.743971876749702,11.743971876749702,11.743971876749702
M1020,1,tbats,11.743971876749702,11.743971876749702,11.743971876749702,11.743971876749702
M1020,9,rf_mlp_knn_svr_arima_ets_theta_tbats_ces,7.619795744669861,10.13686332753628,6.235052984602391,27.585163770427208
M1020,8,rf_mlp_knn_arima_ets_theta_tbats_ces,8.312949552486106,10.515324081318207,7.182779337557954,27.584417199921447
M1020,8,rf_mlp_svr_arima_ets_theta_tbats_ces,8.190146990862555,10.515324081318207,6.704771158757245,27.618278351726055
M1020,8,rf_mlp_knn_svr_arima_theta_tbats_ces,7.197188256534407,8.020880156194174,5.843692842587801,27.59118946230136
M1020,8,rf_mlp_knn_svr_ets_theta_tbats_ces,7.365075086963567,8.326478506967234,6.518177362442168,27.609667057015457
