dataset,n_models,models_used,rmse_mean,rmse_median,rmse_fi_avg,rmse_stack_svr
M1,5,rf_knn_arima_theta_ces,1692.5268008700953,1849.6352935010457,1535.245044336203,1705.0567821136115
M1,5,rf_knn_svr_tbats_ces,1619.486180546623,1610.3956677708816,1568.4283377779707,1705.0567821136144
M1,5,svr_arima_ets_tbats_ces,1873.3878391043747,2056.0005223905714,1727.0246569232133,1705.0567797668195
M1,5,rf_mlp_knn_tbats_ces,1469.4316828971525,1562.0086551875927,1522.6701935461438,1705.0567821136144
M1,5,mlp_arima_ets_theta_tbats,1600.0517248466424,1839.3117164578725,1533.4025860712677,1706.292009723263
M1,5,rf_mlp_arima_tbats_ces,1548.2952775402703,1840.463615224354,1533.1324483950834,1705.0567813946072
M1,5,mlp_knn_svr_arima_tbats,1496.3065384099443,1578.396291707285,1624.0485296610136,1705.0568508958172
M1,5,knn_svr_ets_theta_tbats,1670.3239404961196,1849.6915773253634,1671.8361197482166,1705.0567851773087
M1,5,rf_mlp_knn_arima_tbats,1465.8912499140931,1562.0086551875927,1516.6993686133046,1705.0568442591778
M1,5,mlp_svr_arima_theta_ces,1563.3380195169368,1861.9739608111008,1632.1971697094605,1705.0567860757299
M1,5,rf_mlp_theta_tbats_ces,1526.9959627408032,1839.3117164578725,1533.2522587841138,1705.0567797668195
M1,5,rf_svr_arima_tbats_ces,1743.9462946237697,1861.9739608111008,1569.5910671224524,1705.0567797668195
M1,5,rf_svr_ets_theta_ces,1744.1187422966964,1862.0958672444553,1587.086940533114,1705.0567797668195
M1,5,rf_mlp_svr_theta_ces,1521.156036751691,1600.969829021454,1563.5593283346561,1705.0567821136146
M1,5,svr_arima_theta_tbats_ces,1833.4319617927454,1861.9739608111008,1717.7736251952626,1705.5002121891234
M1,5,rf_svr_arima_ets_theta,1733.5420916087774,1861.9739608111008,1568.293940727213,1705.0567797668195
M1,5,mlp_knn_svr_ets_theta,1496.356667922555,1578.4622472327299,1615.2465270870468,1705.0568508951415
M1,5,mlp_knn_arima_ets_ces,1534.2331994059548,2055.94075115595,1475.73758148581,1707.1718764378322
M1,5,rf_mlp_knn_svr_tbats,1506.8735943759357,1538.7982420556873,1554.799407765811,1705.056844259178
M1,5,rf_mlp_knn_ets_tbats,1465.9471110906811,1562.0086551875927,1523.39792473511,1705.056844258567
M1,5,rf_knn_svr_theta_ces,1619.486180546623,1610.3956677708816,1579.2765233849946,1705.0567821136144
M1,5,mlp_svr_arima_theta_tbats,1537.4781128160503,1839.3117164578725,1631.7422101255795,1714.4949395929393
M1,5,knn_arima_ets_theta_tbats,1773.3128060917686,1849.6352935010457,1585.4770347482793,1714.8334040530758
M1,5,rf_knn_arima_ets_theta,1682.083320125792,1849.6352935010457,1532.804006549994,1705.0568442583226
M1,5,rf_mlp_ets_theta_ces,1548.4035775788955,1840.463615224354,1536.6940828259733,1705.05678139485
M1,5,mlp_knn_ets_tbats_ces,1512.4960312206642,1849.6915773253634,1489.7026572251518,1705.0567821117536
M1,4,rf_mlp_svr_tbats,1539.964569058827,1591.8129920900103,1560.4168917842198,1705.0568442591778
M1,4,knn_ets_theta_tbats,1712.323689241047,1844.190862956643,1587.875948294058,1714.8334040530758
M1,4,mlp_arima_ets_tbats,1572.203429439291,1945.2404219664693,1540.6830541762029,1708.842649607573
M1,4,svr_arima_ets_ces,1884.868309067862,2059.624311678313,1739.8465431225643,1712.600473555177
M1,4,rf_mlp_arima_theta,1504.706223347667,1615.046013853662,1523.276129563724,1705.0568435825182
M1,4,rf_mlp_ets_tbats,1504.7814811071792,1615.046013853662,1529.110475473031,1705.0568435821556
M1,4,svr_ets_tbats_ces,1835.7290385574352,1960.4619439185392,1725.8143033224799,1705.0567797668195
M1,4,mlp_knn_svr_theta,1527.1653812445938,1590.506995611817,1635.6235425083626,1705.0568508958172
M1,4,mlp_knn_svr_arima,1525.652353623205,1604.2789697821772,1679.3644728790425,1746.7456751315826
M1,4,knn_svr_ets_theta,1648.8272936730327,1653.4951403294765,1679.6720196510466,1705.0568500008496
M1,4,mlp_svr_theta_ces,1534.5538747968496,1651.7213806736847,1635.2512772935227,1705.0567860757299
M1,4,knn_arima_ets_ces,1823.6067734292153,2058.024469698746,1672.3943125132826,1702.1221798607905
M1,4,svr_arima_theta_tbats,1773.9864442997848,1850.0495554555862,1708.9537667318198,1715.4664127311983
M1,4,knn_svr_theta_ces,1659.9032317156496,1657.9013846779624,1682.0852633053064,1705.0567809639278
M1,4,rf_mlp_knn_ets,1479.2310799862687,1487.3744925805127,1520.6774935502788,1746.74485615916
M1,4,rf_mlp_svr_ets,1541.523754569742,1603.6079994494992,1560.3966744024262,1746.7448565316172
M1,4,rf_knn_ets_ces,1666.0477676396652,1723.6340374329184,1535.4988021827778,1707.1718786798783
M1,4,mlp_svr_theta_tbats,1518.1952735576037,1636.0811730735986,1638.0789822090433,1714.4949395929393
M1,4,knn_ets_tbats_ces,1774.1690680437378,1952.6269474982435,1675.5173227232744,1705.0555135138206
M1,4,knn_arima_ets_tbats,1759.6365953985423,1950.4532597826178,1579.7464105587992,1709.359561600642
M1,4,knn_svr_arima_ets,1687.128917928736,1725.6903174687402,1690.4939242735354,1716.6855046618523
M1,4,ets_theta_tbats_ces,1961.8328661332432,1945.7684909359627,1998.0343803685184,1749.1242194218457
M1,4,rf_mlp_knn_ces,1479.8916145724495,1489.3276034200376,1522.008190665057,1707.1719026923702
M1,4,knn_arima_theta_tbats,1712.0975470701562,1844.1657133222093,1540.1241928888282,1714.8472023907877
M1,4,rf_arima_ets_ces,1872.9534404890242,2056.439301469048,1549.1716445531215,1697.636990810883
M1,4,mlp_knn_arima_ets,1482.5686259362317,1615.2768421212154,1466.396249160327,1746.7475347329264
M1,4,rf_mlp_svr_ces,1542.6326301156223,1607.0582167712441,1571.3068646811694,1707.1719030397549
M1,4,mlp_svr_arima_theta,1530.2795621414364,1648.1436139572577,1653.9274237418206,1717.0131203499168
M1,4,mlp_arima_ets_ces,1611.358203192176,2056.439301469048,1585.9840802532008,1700.586830157851
M1,4,knn_svr_arima_ces,1698.8642715460758,1730.0827025596,1688.8464956491287,1705.612655026689
M1,4,rf_svr_ets_tbats,1679.1111606888114,1666.8081478238655,1568.0669765748598,1705.0567797668195
M1,4,rf_knn_theta_tbats,1574.6462016686355,1632.9534340715045,1528.474953126591,1705.056779766928
M1,4,knn_theta_tbats_ces,1726.1165060568583,1845.743275585787,1648.931627813833,1705.0565719074607
M1,4,rf_mlp_knn_tbats,1479.2923297894363,1481.2223064969232,1518.834125327209,1705.0568442591778
M1,4,mlp_ets_theta_tbats,1545.3091167360408,1839.3117164578725,1533.575747832927,1706.292009723263
M1,4,rf_arima_ets_tbats,1807.358473166053,1945.8548815427564,1541.6543951257092,1704.1129031859687
M1,4,mlp_knn_arima_ces,1487.4568842686963,1617.2612397955434,1459.6484044327337,1707.1718953668062
M1,4,rf_svr_arima_ets,1719.465524686322,1750.386085919614,1572.7152872761546,1773.5057891997562
M1,4,rf_arima_theta_tbats,1758.4314595908384,1839.8828523137142,1538.7373448026183,1705.0010407889233
M1,4,mlp_svr_ets_theta,1530.3465402063239,1648.2055926487633,1633.724483466103,1717.013002027459
M1,4,rf_knn_arima_theta,1612.819793341582,1638.5072799876632,1528.7452542203248,1705.056844258933
M1,4,knn_svr_arima_tbats,1648.6463463682214,1653.4184550343005,1687.927129352103,1705.056850001101
M1,4,mlp_svr_tbats_ces,1534.5538747968496,1651.7213806736847,1638.9312575386682,1705.0567860757299
M1,4,mlp_arima_theta_tbats,1545.1852750946302,1839.3117164578725,1540.7274122034116,1706.2957517778427
M1,4,svr_arima_theta_ces,1835.4934797611702,1959.9304475832234,1724.38049709816,1705.0567797668195
M1,4,rf_svr_arima_ces,1731.7812293209488,1754.0604031441208,1569.875538989994,1707.1336360499238
M1,4,mlp_knn_arima_tbats,1468.1427686794782,1540.6442917090576,1461.9174849092174,1705.0568547975672
M1,4,rf_theta_tbats_ces,1772.877814198043,1839.8828523137142,1545.7930550367355,1705.0567797668195
M1,4,rf_mlp_knn_svr,1598.4122167980408,1566.1350803825824,1551.8548063187804,1746.7456649012672
M1,4,rf_knn_svr_theta,1568.6654608565489,1583.6836146851226,1569.9535847614,1705.0568442591778
M1,4,rf_knn_svr_arima,1595.5852730799934,1597.5038038324342,1569.522645219597,1746.7456646164335
M1,4,knn_arima_theta_ces,1773.932145471498,1952.096964714758,1639.1491787634407,1705.0555129783172
M1,4,rf_mlp_knn_arima,1479.2227693187942,1487.3428353915972,1518.4142218716995,1746.7456649012672
M1,4,rf_svr_arima_tbats,1678.9198804595994,1666.7464377860804,1572.0426729446053,1705.0567797668195
M1,4,mlp_knn_ets_tbats,1468.2043524483777,1540.6743959692649,1446.4548409767174,1705.0568547969722
M1,4,rf_mlp_tbats_ces,1509.4918790522559,1615.046013853662,1532.0035525886287,1705.0567813946072
M1,4,rf_mlp_svr_arima,1541.5079421415414,1603.5475158795562,1566.2659248525454,1746.7456649012672
M1,4,knn_svr_ets_tbats,1648.8272936730327,1653.4951403294765,1679.2507050849615,1705.0568500008496
M1,4,rf_ets_theta_ces,1822.282620468382,1946.3831461096156,1547.7836608190678,1705.0567797668195
M1,4,rf_svr_ets_ces,1731.985788160306,1754.4910961487403,1572.6650749069242,1707.1336174201049
M1,4,rf_knn_theta_ces,1624.7327494263254,1640.3091497918087,1534.2155616740513,1705.0567821136115
M1,4,mlp_ets_theta_ces,1580.8335303748927,1945.7684909359627,1618.0617015370308,1705.0567797668195
M1,4,rf_mlp_ets_theta,1504.7814811071792,1615.046013853662,1527.7286115263194,1705.0568435821556
M1,4,rf_arima_theta_ces,1822.0394253735672,1945.8548815427564,1546.3432973445802,1705.0567797668195
M1,4,svr_arima_ets_theta,1821.2788536257406,1956.6427653679261,1718.9535406270918,1718.4678350909332
M1,4,mlp_arima_theta_ces,1580.6915257714406,1945.2404219664693,1579.4867751616853,1705.0567797668195
M1,4,rf_ets_theta_tbats,1758.6646241141573,1839.8828523137142,1542.4116196519303,1705.0010456305492
M1,4,svr_arima_tbats_ces,1835.4934797611702,1959.9304475832234,1724.1204444601353,1705.0567797668195
M1,4,rf_svr_theta_tbats,1640.7721603580267,1654.73209907155,1572.2417904671001,1705.0567797668195
M1,4,rf_mlp_arima_ets,1521.8830031346147,1697.3317837455265,1527.6532489555511,1730.5269226082014
M1,4,mlp_knn_svr_ets,1525.65336769332,1604.34929502448,1630.9329878571648,1746.7448667619503
M1,4,svr_theta_tbats_ces,1787.936685836215,1853.2375737578561,1717.96747866418,1705.5002121891234
M1,4,mlp_svr_arima_tbats,1530.2795621414364,1648.1436139572577,1649.216749587912,1717.0131203499168
M1,4,knn_arima_ets_theta,1759.6365953985423,1950.4532597826178,1580.5973373236359,1709.359561600642
M1,4,mlp_knn_ets_ces,1487.5399265547474,1617.6483633667704,1478.6512698330116,1707.1718764378322
M1,4,mlp_knn_theta_ces,1472.0916205762398,1542.532299419575,1468.0925194827914,1705.0567821117734
M1,4,mlp_knn_svr_ces,1525.8667817766536,1608.4386935724597,1629.3681995673903,1707.171903039762
M1,4,rf_knn_ets_theta,1613.011421921888,1638.5360166200167,1531.6219302181873,1705.0568442583226
M1,4,knn_svr_ets_ces,1699.0593577969191,1730.454793489433,1690.5433322939934,1705.613206656089
M1,4,rf_ets_tbats_ces,1822.282620468382,1946.3831461096156,1547.169643197041,1705.0567797668195
M1,4,rf_mlp_knn_theta,1479.2923297894363,1481.2223064969232,1521.1752902453827,1705.0568442591778
M1,4,rf_knn_tbats_ces,1624.7327494263254,1640.3091497918087,1535.1881227232382,1705.0567821136115
M1,4,rf_arima_ets_theta,1807.358473166053,1945.8548815427564,1542.3522214937636,1704.1129031859687
M1,4,svr_ets_theta_tbats,1774.2115077134915,1850.1047702905862,1712.1356163582966,1715.466314020688
M1,4,rf_mlp_arima_tbats,1504.706223347667,1615.046013853662,1522.7834902170787,1705.0568435825182
M1,4,rf_mlp_svr_theta,1539.964569058827,1591.8129920900103,1559.2295503732078,1705.0568442591778
M1,4,mlp_knn_theta_tbats,1457.2461003558428,1534.8306895816543,1442.9224636811828,1705.0567882793466
M1,4,rf_arima_tbats_ces,1822.0394253735672,1945.8548815427564,1545.0717790066094,1705.0567797668195
M1,4,mlp_knn_svr_tbats,1527.1653812445938,1590.506995611817,1627.9416056826562,1705.0568508958172
M1,4,mlp_arima_ets_theta,1572.203429439291,1945.2404219664693,1543.7293580134908,1708.842649607573
M1,4,knn_svr_arima_theta,1648.6463463682214,1653.4184550343005,1680.1784342409833,1705.056850001101
M1,4,mlp_svr_arima_ets,1545.7386262286254,1720.7715997110079,1648.3940824134725,1764.3709202223522
M1,4,arima_ets_theta_ces,2016.9560292543229,2056.439301469048,2023.7866590974238,1750.8538962503585
M1,4,mlp_arima_tbats_ces,1580.6915257714406,1945.2404219664693,1570.1088381238712,1705.0567797668195
M1,4,rf_svr_theta_ces,1690.8075858795473,1670.3103825817227,1574.640670753904,1705.0567797668195
M1,4,mlp_knn_arima_theta,1468.1427686794782,1540.6442917090576,1457.395204277937,1705.0568547975672
M1,4,mlp_svr_arima_ces,1550.9002209275714,1724.5090160590958,1643.3193479933575,1707.1719080852108
M1,4,arima_ets_theta_tbats,1945.5044424956582,1945.2404219664693,1924.5147820118154,2351.652463216853
M1,4,rf_knn_arima_ets,1653.478633201514,1721.3446275514227,1531.9545481824273,1751.8903015321348
M1,4,knn_svr_tbats_ces,1659.9032317156496,1657.9013846779624,1683.9226670320827,1705.0567809639278
M1,4,rf_svr_arima_theta,1678.9198804595994,1666.7464377860804,1570.3372368937053,1705.0567797668195
M1,4,rf_mlp_theta_tbats,1490.9356012493747,1614.3953378667072,1524.4017554690572,1705.0567797668195
M1,4,mlp_knn_ets_theta,1468.2043524483777,1540.6743959692649,1447.3931616086575,1705.0568547969722
M1,4,knn_arima_tbats_ces,1773.932145471498,1952.096964714758,1638.8492947407867,1705.0555129783172
M1,4,mlp_knn_tbats_ces,1472.0916205762398,1542.532299419575,1470.47569297807,1705.0567821117734
M1,4,mlp_svr_ets_ces,1550.987656076127,1724.8856498616885,1637.946425534491,1707.1718891530434
M1,4,rf_knn_arima_ces,1665.8423645073306,1723.2068848086922,1535.0055906415437,1707.1718976322268
M1,4,svr_arima_ets_tbats,1821.2788536257406,1956.6427653679261,1717.302693387383,1718.4678350909332
M1,4,rf_knn_svr_ets,1595.7232805349659,1597.5795007885436,1570.5403240676346,1746.7448562470195
M1,4,svr_ets_theta_ces,1835.7290385574352,1960.4619439185392,1726.8868821813141,1705.0567797668195
M1,4,rf_mlp_arima_ces,1527.5519092315978,1697.3317837455265,1533.4825850331583,1706.2092519840437
M1,4,mlp_ets_tbats_ces,1580.8335303748927,1945.7684909359627,1609.5434753608258,1705.0567797668195
M1,4,rf_svr_tbats_ces,1690.8075858795473,1670.3103825817227,1574.035668504334,1705.0567797668195
M1,4,mlp_svr_ets_tbats,1530.3465402063239,1648.2055926487633,1632.0742723900053,1717.013002027459
M1,4,rf_knn_svr_ces,1604.214750712099,1601.9491899710652,1570.7810214118733,1707.1719027650329
M1,4,rf_svr_ets_theta,1679.1111606888114,1666.8081478238655,1571.6752873634534,1705.0567797668195
M1,4,rf_knn_arima_tbats,1612.819793341582,1638.5072799876632,1528.719878674271,1705.056844258933
M1,4,arima_ets_tbats_ces,2016.9560292543229,2056.439301469048,2022.959388337731,1750.8538962503585
M1,4,knn_svr_theta_tbats,1612.6905939707062,1638.3089222232377,1661.0450488923195,1705.0567851773612
M1,4,mlp_theta_tbats_ces,1552.9500343691125,1839.3117164578725,1614.792675213862,1705.0567797668195
M1,4,knn_ets_theta_ces,1774.1690680437378,1952.6269474982435,1663.8782965705966,1705.0555135138206
M1,4,rf_knn_svr_tbats,1568.6654608565489,1583.6836146851226,1563.8938473931803,1705.0568442591778
M1,4,rf_knn_ets_tbats,1613.011421921888,1638.5360166200167,1531.1872035859096,1705.0568442583226
M1,4,rf_mlp_theta_ces,1509.4918790522559,1615.046013853662,1531.678506842251,1705.0567813946072
M1,4,arima_theta_tbats_ces,1961.5671461356521,1945.2404219664693,1981.4930383205212,1749.1354819263975
M1,4,rf_mlp_ets_ces,1527.6477152513487,1697.7529051055556,1535.1377309169695,1706.2095732894495
M1,3,knn_svr_arima,1633.229386239915,1652.8483375878145,1728.2403056498679,1716.6813449166073
M1,3,arima_ets_theta,1981.9944471588474,2055.8901137949956,1942.2774396951131,2251.520014211821
M1,3,mlp_ets_tbats,1537.632148937778,1839.3117164578725,1539.446437125078,1708.842649607573
M1,3,mlp_arima_ets,1558.5018831943098,2055.8901137949956,1682.9146124113636,1796.3667915772182
M1,3,svr_ets_ces,1842.3600167721931,2063.32715562846,1738.9007123595832,1712.600473555177
M1,3,rf_svr_ets,1660.4049221928153,1625.79183577762,1581.7863726938056,1773.5057891997562
M1,3,mlp_knn_ets,1507.6659301696789,1475.894369715667,1461.1375181282453,1746.7475347329264
M1,3,mlp_arima_ces,1565.7481878018345,2055.8901137949956,1579.0252078185933,1700.5921680112183
M1,3,mlp_svr_ets,1584.856026684546,1708.439746850603,1649.0430983088927,1764.3709202223522
M1,3,knn_arima_ets,1739.4905961253453,2055.94075115595,1563.6981925864193,1791.7422866552222
M1,3,svr_arima_theta,1763.0289215477078,1861.9739608111008,1720.856310477976,1718.4679641847515
M1,3,rf_theta_ces,1754.471882523688,1840.463615224354,1545.2476196520968,1705.0567797668195
M1,3,rf_svr_ces,1673.9413497806681,1633.8041532138163,1570.8572014786214,1707.1336360499238
M1,3,mlp_knn_ces,1506.1335600208376,1480.3049878150628,1461.5282231705905,1707.1718953668062
M1,3,rf_mlp_knn,1627.1192438807216,1439.5182761871208,1515.377201575794,1746.7456649012672
M1,3,mlp_svr_ces,1584.2207619684452,1716.0662243621318,1636.1397087157952,1707.1719080852108
M1,3,knn_arima_ces,1758.036687125064,2059.109282834556,1616.470090182559,1702.1135443887406
M1,3,rf_knn_tbats,1526.4582587630114,1562.0086551875927,1526.0601346452802,1705.056844258933
M1,3,rf_theta_tbats,1675.4850663299555,1839.3117164578725,1538.680427941358,1705.0010407889233
M1,3,rf_svr_tbats,1617.2562397083946,1600.969829021454,1566.9527626098377,1705.0567797668195
M1,3,rf_ets_tbats,1736.051469544681,1840.463615224354,1542.6133811022542,1704.1129031859687
M1,3,svr_tbats_ces,1780.8029709626992,1869.0954862142357,1724.913797984275,1705.0567797668195
M1,3,mlp_theta_ces,1543.1983565229502,1839.3117164578725,1590.1877994804395,1705.0567797668195
M1,3,arima_tbats_ces,2003.7300832046096,2055.8901137949956,2008.2149146566303,1750.8682337588427
M1,3,knn_arima_tbats,1678.4720594161258,1849.6352935010457,1528.9897548458935,1709.370734032173
M1,3,knn_svr_theta,1594.8067504881396,1638.9360314829016,1685.6077669603544,1705.056850001101
M1,3,rf_arima_theta,1735.7499936004758,1840.463615224354,1538.6014084274404,1704.1123467154753
M1,3,mlp_theta_tbats,1522.5341070691802,1839.3117164578725,1553.6629950062065,1706.2957517778427
M1,3,knn_ets_tbats,1678.7596470844792,1849.6915773253634,1570.9710457579135,1709.359561600642
M1,3,mlp_knn_svr,1703.2761020101073,1659.5221164575635,1676.84883435049,1746.7456751315826
M1,3,rf_knn_ets,1569.2794189919518,1572.8711489326272,1532.9169444967579,1751.8903015321348
M1,3,rf_tbats_ces,1754.471882523688,1840.463615224354,1545.013876205429,1705.0567797668195
M1,3,arima_ets_tbats,1981.9944471588474,2055.8901137949956,1943.32408763577,2251.520014211821
M1,3,mlp_knn_arima,1507.6956929434032,1475.8238303722821,1720.7981749553096,1746.745676821501
M1,3,svr_theta_tbats,1706.030139712611,1839.3117164578725,1707.455286649089,1715.4664127311983
M1,3,rf_knn_ces,1582.7722445216805,1577.0105635462276,1533.9751139023836,1707.1718976322268
M1,3,mlp_svr_arima,1584.870787643708,1708.3068754028507,1723.9067119843771,1764.3718363075404
M1,3,rf_mlp_ets,1541.449060475772,1538.7892409498374,1527.0657223910077,1730.5269226082014
M1,3,ets_theta_ces,2004.089918686559,2056.9885836767007,2020.4274295892,1750.8538962503585
M1,3,rf_ets_ces,1819.0895243579855,2056.9885836767007,1546.1605138618488,1697.636990810883
M1,3,mlp_ets_theta,1537.632148937778,1839.3117164578725,1540.0072004729705,1708.842649607573
M1,3,ets_theta_tbats,1909.7135710122675,1839.3117164578725,1925.8897310541963,2351.652463216853
M1,3,knn_svr_ets,1633.4282198728426,1652.9226850864538,1692.0491226329798,1716.6855046618523
M1,3,svr_arima_tbats,1763.0289215477078,1861.9739608111008,1724.476754290131,1718.4679641847515
M1,3,knn_ets_ces,1758.3447371783366,2060.1555037831554,1655.3075752497748,1702.1221798607905
M1,3,rf_mlp_tbats,1545.0490359141509,1537.4113305805581,1522.0724607988698,1705.0568435825182
M1,3,svr_ets_theta,1763.3148992649874,1862.0958672444553,1717.6064952541526,1718.4678350909332
M1,3,arima_ets_ces,2078.904845836838,2056.9885836767007,2098.7590614911774,1297.1774564992845
M1,3,rf_knn_svr,1589.3151478744348,1611.37236273038,1567.6685881873318,1746.7456646164335
M1,3,svr_theta_ces,1780.8029709626992,1869.0954862142357,1724.0864020367067,1705.0567797668195
